"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
0.55,0.75,0.4,0.6,0.2,0.6,0.775,0.625,0.45,0.25,0.65,0.275,0.7,0.7,0.3,1,0.725,0.2,0.325,0.8,0.1,0.275,0.95,0.25,0.625,0.5,0.075,0.325,0.45,0.575,0.625,0.8,0.475,0.725,0.125,0.075,0.775,0.225,0.15,0.775,0.05,0.325,0.5,0.45,0.525,0.2,0.675,0.325,0.35,0.475,0.575,0.7,0.475,0,0.175,0.475,0.275,0.7,0.8,0.3,0.325,0.275,0.35,0.9,0.75,0.075,0.175,0.95,0.6,0.4,0.75,0.25,0,0.725,0.625,0.425,0.775,0.275,0.15,0.175,0.725,0.525,0.6,0.425,0.675,0.675,0.075,0.475,0,0.65,0.475,0.425,0.5,0.475,0.4,0.55,0.8,0.6,0.575,0.625
0.525,0.775,0.35,0.675,0.2,0.75,0.675,0.75,0.325,0.325,0.6,0.2,0.75,0.65,0.35,1,0.75,0.225,0.325,0.85,0.05,0.3,0.925,0.275,0.7,0.6,0.125,0.3,0.425,0.575,0.575,0.7,0.425,0.825,0.1,0.125,0.75,0.25,0.225,0.75,0.025,0.3,0.475,0.525,0.575,0.225,0.6,0.275,0.35,0.6,0.525,0.725,0.475,0,0.125,0.425,0.325,0.625,0.825,0.25,0.4,0.225,0.475,0.85,0.7,0.05,0.125,0.975,0.7,0.525,0.725,0.375,0,0.725,0.575,0.35,0.8,0.3,0.2,0.075,0.675,0.5,0.575,0.525,0.7,0.65,0.075,0.475,0,0.7,0.425,0.475,0.45,0.45,0.275,0.6,0.65,0.575,0.5,0.6
0.625,0.725,0.3,0.675,0.325,0.75,0.725,0.775,0.3,0.35,0.625,0.1,0.825,0.6,0.35,1,0.675,0.275,0.375,0.875,0.075,0.25,0.975,0.3,0.65,0.625,0.15,0.35,0.375,0.425,0.55,0.725,0.35,0.825,0.2,0.275,0.7,0.15,0.2,0.725,0.05,0.275,0.475,0.525,0.55,0.35,0.55,0.3,0.275,0.675,0.575,0.8,0.4,0,0.075,0.575,0.425,0.75,0.9,0.25,0.475,0.175,0.425,0.925,0.625,0,0.125,0.95,0.7,0.425,0.7,0.3,0,0.675,0.675,0.35,0.725,0.325,0.3,0.075,0.65,0.6,0.525,0.45,0.625,0.7,0.075,0.575,0,0.725,0.45,0.35,0.375,0.4,0.15,0.6,0.725,0.55,0.45,0.55
0.6,0.775,0.175,0.6,0.3,0.725,0.725,0.775,0.375,0.45,0.625,0.125,0.825,0.675,0.325,1,0.825,0.3,0.375,0.875,0.125,0.225,1,0.35,0.7,0.55,0.15,0.425,0.475,0.375,0.725,0.725,0.45,0.85,0.2,0.25,0.575,0.15,0.175,0.75,0.05,0.375,0.325,0.425,0.5,0.275,0.475,0.225,0.175,0.675,0.475,0.75,0.4,0,0.15,0.375,0.375,0.7,0.825,0.25,0.575,0.05,0.525,0.925,0.775,0,0.05,1,0.825,0.375,0.55,0.325,0,0.725,0.625,0.3,0.75,0.275,0.275,0.025,0.475,0.575,0.45,0.475,0.575,0.575,0.05,0.55,0,0.725,0.425,0.375,0.325,0.2,0.2,0.6,0.75,0.6,0.325,0.45
0.575,0.85,0.175,0.625,0.275,0.75,0.675,0.7,0.475,0.4,0.625,0.15,0.825,0.65,0.275,1,0.85,0.325,0.35,0.9,0.15,0.25,1,0.225,0.675,0.525,0.175,0.4,0.375,0.375,0.7,0.625,0.525,0.825,0.175,0.1,0.625,0.2,0.075,0.725,0.075,0.35,0.375,0.375,0.45,0.4,0.525,0.2,0.375,0.75,0.475,0.725,0.45,0,0.175,0.4,0.4,0.65,0.875,0.325,0.675,0.025,0.425,0.95,0.7,0,0.025,1,0.875,0.45,0.65,0.325,0,0.6,0.625,0.275,0.725,0.225,0.275,0.05,0.6,0.725,0.375,0.375,0.45,0.7,0.05,0.65,0,0.65,0.525,0.325,0.25,0.25,0.275,0.6,0.75,0.5,0.4,0.4
0.525,0.9,0.2,0.6,0.35,0.725,0.675,0.8,0.5,0.3,0.6,0.175,0.825,0.675,0.225,1,0.875,0.325,0.35,0.925,0.1,0.25,1,0.25,0.675,0.425,0.225,0.325,0.325,0.525,0.675,0.7,0.5,0.75,0.2,0.1,0.575,0.175,0.05,0.775,0.05,0.35,0.425,0.45,0.375,0.425,0.45,0.1,0.425,0.825,0.4,0.575,0.5,0,0.125,0.325,0.375,0.675,0.925,0.35,0.575,0.05,0.475,0.925,0.675,0,0.025,1,0.95,0.35,0.6,0.35,0,0.5,0.575,0.425,0.675,0.225,0.175,0.05,0.475,0.725,0.325,0.4,0.375,0.725,0.075,0.75,0,0.65,0.5,0.425,0.175,0.225,0.3,0.675,0.775,0.475,0.375,0.45
0.65,0.925,0.325,0.675,0.45,0.8,0.6,0.7,0.45,0.3,0.625,0.175,0.925,0.675,0.275,1,0.875,0.325,0.25,0.95,0.05,0.4,1,0.3,0.625,0.525,0.325,0.325,0.45,0.525,0.7,0.825,0.4,0.775,0.225,0.1,0.625,0.225,0.075,0.85,0.05,0.175,0.525,0.525,0.375,0.475,0.4,0.125,0.425,0.75,0.4,0.725,0.425,0,0.1,0.325,0.275,0.6,0.85,0.125,0.675,0.025,0.45,0.975,0.7,0,0.025,1,0.925,0.225,0.675,0.375,0,0.5,0.65,0.45,0.525,0.125,0.125,0.125,0.425,0.8,0.325,0.4,0.4,0.85,0.025,0.675,0,0.7,0.575,0.3,0.275,0.45,0.25,0.8,0.725,0.55,0.4,0.425
0.625,0.925,0.275,0.7,0.475,0.775,0.6,0.875,0.475,0.325,0.65,0.175,0.85,0.475,0.375,1,0.825,0.3,0.2,0.95,0.025,0.325,1,0.25,0.55,0.55,0.275,0.3,0.575,0.45,0.675,0.825,0.55,0.55,0.175,0.125,0.6,0.2,0.05,0.85,0.05,0.175,0.675,0.625,0.45,0.525,0.325,0.125,0.6,0.825,0.425,0.775,0.325,0,0.075,0.275,0.275,0.65,0.85,0.1,0.65,0.025,0.375,1,0.65,0,0.025,1,1,0.25,0.7,0.3,0,0.625,0.5,0.525,0.525,0.075,0.175,0.075,0.425,0.7,0.325,0.35,0.375,0.9,0.1,0.75,0,0.625,0.5,0.35,0.3,0.425,0.325,0.775,0.75,0.525,0.45,0.325
0.7,0.925,0.225,0.8,0.45,0.775,0.625,0.9,0.45,0.35,0.5,0.175,0.8,0.6,0.45,1,0.75,0.325,0.1,0.95,0,0.325,1,0.175,0.375,0.575,0.375,0.35,0.625,0.575,0.85,0.75,0.55,0.6,0.1,0.15,0.5,0.125,0.05,0.9,0.025,0.125,0.575,0.525,0.4,0.525,0.35,0.075,0.675,0.725,0.5,0.875,0.425,0,0.1,0.2,0.35,0.575,0.875,0.125,0.775,0,0.375,1,0.5,0,0.025,1,1,0.375,0.675,0.475,0,0.65,0.5,0.7,0.475,0.1,0.2,0.125,0.4,0.65,0.325,0.3,0.55,0.95,0,0.775,0,0.575,0.5,0.375,0.3,0.475,0.4,0.8,0.75,0.55,0.55,0.425
0.65,0.925,0.3,0.625,0.4,0.825,0.675,0.9,0.45,0.3,0.525,0.225,0.8,0.675,0.4,1,0.85,0.3,0.075,0.95,0,0.2,1,0.2,0.425,0.575,0.425,0.4,0.6,0.425,0.875,0.775,0.575,0.725,0.175,0.025,0.65,0.15,0,0.875,0,0.25,0.725,0.65,0.575,0.6,0.225,0,0.725,0.575,0.525,0.8,0.3,0,0.05,0.175,0.35,0.55,0.825,0.075,0.775,0,0.375,1,0.45,0,0,1,1,0.425,0.725,0.4,0,0.75,0.5,0.725,0.475,0.125,0.175,0.075,0.275,0.675,0.3,0.25,0.525,0.975,0,0.7,0,0.425,0.45,0.375,0.275,0.45,0.4,0.675,0.775,0.675,0.55,0.475
0.5,0.925,0.275,0.725,0.425,0.75,0.75,0.875,0.625,0.375,0.55,0.225,0.925,0.625,0.425,1,0.825,0.325,0.1,0.975,0,0.225,1,0.175,0.45,0.6,0.5,0.375,0.6,0.45,0.925,0.7,0.525,0.675,0.1,0,0.625,0.175,0,0.9,0,0.25,0.575,0.65,0.575,0.525,0.25,0,0.6,0.525,0.45,0.65,0.275,0,0.075,0.125,0.35,0.5,0.95,0.125,0.725,0,0.4,1,0.4,0,0,1,1,0.475,0.775,0.4,0,0.775,0.525,0.75,0.525,0.05,0.15,0,0.325,0.8,0.35,0.25,0.45,0.975,0,0.725,0,0.45,0.475,0.45,0.3,0.3,0.25,0.625,0.825,0.65,0.45,0.525
0.575,0.875,0.175,0.575,0.375,0.85,0.675,0.95,0.65,0.4,0.5,0.15,0.9,0.525,0.45,1,0.9,0.325,0.075,1,0,0.275,1,0.125,0.5,0.65,0.6,0.45,0.475,0.375,0.85,0.7,0.5,0.825,0.125,0,0.6,0.175,0,0.95,0,0.275,0.475,0.75,0.525,0.5,0.375,0,0.6,0.6,0.475,0.7,0.375,0,0.15,0.125,0.325,0.55,0.9,0.15,0.825,0,0.475,1,0.35,0,0,1,1,0.575,0.75,0.45,0,0.825,0.475,0.575,0.525,0.025,0.2,0,0.275,0.725,0.375,0.2,0.55,1,0,0.775,0,0.375,0.475,0.45,0.325,0.275,0.175,0.6,0.85,0.65,0.475,0.375
0.55,0.925,0.1,0.525,0.225,0.875,0.675,0.9,0.6,0.35,0.55,0.05,0.925,0.725,0.425,1,0.9,0.2,0.1,1,0,0.225,1,0.15,0.475,0.725,0.475,0.45,0.4,0.425,0.8,0.8,0.575,0.85,0.1,0,0.625,0.175,0,0.95,0,0.3,0.45,0.675,0.4,0.425,0.375,0,0.5,0.575,0.35,0.7,0.375,0,0.1,0.1,0.475,0.525,0.9,0.2,0.8,0,0.525,1,0.3,0,0,1,1,0.525,0.65,0.475,0,0.75,0.575,0.475,0.6,0.05,0.175,0,0.3,0.675,0.425,0.2,0.525,1,0,0.65,0,0.4,0.525,0.525,0.225,0.275,0.175,0.65,0.825,0.65,0.4,0.225
0.525,0.95,0.075,0.45,0.4,0.9,0.675,0.825,0.6,0.25,0.55,0.025,0.925,0.625,0.475,1,0.9,0.25,0.05,1,0,0.225,1,0.2,0.375,0.775,0.45,0.475,0.45,0.325,0.95,0.75,0.425,0.85,0.125,0,0.575,0.15,0,0.975,0,0.325,0.5,0.7,0.3,0.425,0.325,0,0.525,0.55,0.35,0.6,0.4,0,0.15,0.275,0.425,0.55,0.925,0.2,0.875,0,0.575,1,0.325,0,0,1,1,0.525,0.7,0.475,0,0.7,0.65,0.65,0.575,0.05,0.2,0,0.35,0.725,0.325,0.25,0.45,1,0,0.625,0,0.4,0.575,0.625,0.25,0.225,0.1,0.6,0.825,0.625,0.45,0.25
0.525,0.975,0.075,0.4,0.4,0.975,0.675,0.925,0.65,0.175,0.7,0.025,0.95,0.525,0.475,1,0.9,0.2,0.075,1,0,0.25,1,0.125,0.375,0.85,0.55,0.5,0.55,0.15,0.95,0.6,0.525,0.725,0.125,0,0.625,0.25,0,0.95,0,0.5,0.675,0.725,0.225,0.5,0.25,0,0.425,0.5,0.275,0.65,0.45,0,0.125,0.25,0.45,0.65,0.975,0.225,0.95,0,0.55,1,0.2,0,0,1,1,0.475,0.6,0.375,0,0.65,0.575,0.6,0.575,0.05,0.2,0,0.375,0.675,0.25,0.25,0.675,1,0,0.575,0,0.325,0.55,0.65,0.325,0.275,0.15,0.525,0.875,0.725,0.4,0.275
0.45,0.975,0.1,0.475,0.5,1,0.8,0.925,0.575,0.075,0.675,0.1,0.95,0.6,0.475,1,0.95,0.075,0.075,1,0,0.125,1,0.075,0.275,0.85,0.55,0.45,0.525,0.125,0.95,0.65,0.65,0.775,0.1,0,0.575,0.225,0,0.925,0,0.575,0.725,0.725,0.25,0.425,0.325,0,0.325,0.45,0.3,0.725,0.525,0,0.175,0.3,0.375,0.675,0.95,0.2,1,0,0.6,1,0.125,0,0,1,1,0.4,0.775,0.3,0,0.7,0.625,0.7,0.7,0.075,0.2,0,0.525,0.625,0.3,0.225,0.7,1,0,0.625,0,0.35,0.6,0.675,0.35,0.35,0.225,0.6,0.9,0.8,0.3,0.3
0.525,0.975,0.175,0.6,0.475,1,0.875,0.95,0.55,0.075,0.8,0.1,1,0.725,0.3,1,0.925,0.025,0.125,1,0,0.1,1,0.075,0.375,0.925,0.625,0.375,0.575,0.125,0.925,0.625,0.575,0.8,0.075,0,0.7,0.225,0,1,0,0.4,0.75,0.6,0.325,0.55,0.25,0,0.55,0.375,0.4,0.8,0.475,0,0.175,0.275,0.25,0.6,0.925,0.2,1,0,0.6,1,0.15,0,0,1,1,0.35,0.725,0.225,0,0.75,0.55,0.625,0.825,0.1,0.275,0,0.625,0.725,0.2,0.175,0.675,1,0,0.55,0,0.425,0.55,0.65,0.325,0.3,0.4,0.675,0.9,0.8,0.4,0.4
0.45,0.975,0.125,0.75,0.375,1,0.825,0.925,0.425,0.125,0.75,0.1,1,0.825,0.275,1,0.925,0.05,0.175,1,0,0.1,1,0.075,0.375,0.95,0.525,0.4,0.45,0.175,0.875,0.525,0.7,0.825,0.1,0,0.625,0.35,0,1,0,0.375,0.675,0.65,0.4,0.45,0.225,0,0.7,0.45,0.55,0.675,0.4,0,0.325,0.275,0.225,0.625,0.9,0.275,1,0,0.5,1,0.2,0,0,1,1,0.35,0.8,0.2,0,0.5,0.575,0.525,0.85,0.125,0.25,0,0.65,0.675,0.15,0.175,0.75,1,0,0.65,0,0.55,0.65,0.575,0.225,0.2,0.45,0.575,0.85,0.675,0.45,0.475
0.375,1,0.125,0.65,0.25,1,0.825,0.9,0.375,0.075,0.8,0.075,1,0.825,0.25,1,0.95,0.025,0.125,1,0,0.1,1,0.15,0.4,0.95,0.575,0.525,0.45,0.175,0.875,0.4,0.725,0.9,0,0,0.625,0.4,0,1,0,0.375,0.625,0.625,0.375,0.5,0.35,0,0.75,0.475,0.625,0.65,0.475,0,0.375,0.325,0.175,0.475,0.9,0.175,1,0,0.4,1,0.225,0,0,1,1,0.275,0.875,0.25,0,0.475,0.5,0.575,0.9,0.175,0.25,0,0.675,0.6,0.05,0.15,0.75,1,0,0.75,0,0.6,0.55,0.55,0.1,0.2,0.4,0.55,0.925,0.7,0.3,0.5
0.3,1,0.175,0.7,0.375,1,0.775,0.95,0.3,0.125,0.775,0.05,1,0.9,0.275,1,0.95,0.05,0.125,1,0,0,1,0.15,0.325,1,0.625,0.425,0.525,0.1,0.9,0.375,0.725,0.875,0,0,0.675,0.375,0,1,0,0.475,0.625,0.625,0.4,0.45,0.35,0,0.65,0.525,0.8,0.725,0.675,0,0.475,0.2,0.15,0.45,0.925,0.2,1,0,0.35,1,0.275,0,0,1,1,0.475,0.875,0.25,0,0.55,0.575,0.45,0.875,0.125,0.2,0,0.675,0.5,0,0.175,0.675,1,0,0.725,0,0.65,0.55,0.525,0.125,0.3,0.325,0.45,0.925,0.625,0.375,0.625
0.3,1,0.225,0.825,0.375,1,0.65,0.95,0.225,0.075,0.75,0.075,1,0.925,0.225,1,0.975,0.05,0.125,1,0,0,1,0.125,0.425,1,0.575,0.4,0.5,0.175,0.825,0.325,0.725,0.975,0,0,0.775,0.45,0,1,0,0.55,0.6,0.65,0.375,0.55,0.325,0,0.7,0.525,0.825,0.7,0.575,0,0.45,0.225,0.25,0.425,0.975,0.2,1,0,0.3,1,0.275,0,0,1,1,0.5,0.875,0.3,0,0.525,0.625,0.575,0.925,0.225,0.05,0,0.725,0.35,0,0.175,0.825,1,0,0.625,0,0.5,0.475,0.5,0.075,0.225,0.3,0.375,0.875,0.8,0.375,0.625
0.525,1,0.2,0.825,0.625,1,0.575,1,0.275,0.05,0.8,0.075,1,0.875,0.175,1,1,0.05,0.1,1,0,0,1,0.075,0.3,1,0.525,0.475,0.325,0.125,0.8,0.3,0.725,1,0,0,0.875,0.525,0,1,0,0.575,0.675,0.65,0.35,0.6,0.275,0,0.675,0.55,0.75,0.625,0.5,0,0.3,0.275,0.3,0.35,0.975,0.15,1,0,0.35,1,0.35,0,0,1,1,0.525,0.85,0.375,0,0.575,0.825,0.575,0.975,0.35,0.05,0,0.775,0.375,0,0.3,0.9,1,0,0.825,0,0.4,0.375,0.5,0.025,0.225,0.2,0.375,0.8,0.75,0.35,0.5
0.625,1,0.225,0.85,0.575,1,0.475,1,0.2,0.075,0.725,0.125,1,0.925,0.125,1,1,0.1,0.075,1,0,0,1,0.05,0.375,1,0.375,0.475,0.175,0.125,0.8,0.325,0.725,1,0,0,0.975,0.6,0,1,0,0.475,0.8,0.625,0.275,0.75,0.25,0,0.65,0.65,0.7,0.575,0.425,0,0.375,0.225,0.275,0.4,0.975,0.1,1,0,0.35,1,0.3,0,0,1,1,0.475,0.85,0.4,0,0.7,0.85,0.675,0.975,0.425,0,0,0.85,0.3,0,0.25,0.95,1,0,0.95,0,0.325,0.4,0.375,0.025,0.325,0.225,0.45,0.95,0.75,0.45,0.55
0.575,1,0.2,0.975,0.575,1,0.375,1,0.25,0.075,0.675,0.2,1,0.975,0.25,1,1,0.075,0.1,1,0,0,1,0.025,0.45,1,0.375,0.375,0.35,0.125,0.75,0.475,0.8,1,0,0,0.975,0.525,0,1,0,0.55,0.675,0.7,0.275,0.7,0.3,0,0.625,0.65,0.8,0.575,0.45,0,0.35,0.2,0.35,0.525,1,0.125,1,0,0.375,1,0.25,0,0,1,1,0.475,0.875,0.325,0,0.575,0.8,0.7,0.975,0.375,0,0,0.9,0.3,0,0.275,0.975,1,0,0.975,0,0.375,0.4,0.35,0,0.225,0.325,0.55,0.925,0.75,0.475,0.5
0.7,1,0.2,1,0.55,1,0.4,1,0.35,0.025,0.725,0.15,1,1,0.2,1,1,0.075,0.05,1,0,0,1,0.025,0.5,1,0.375,0.4,0.425,0.2,0.775,0.475,0.825,1,0,0,0.975,0.55,0,1,0,0.625,0.675,0.7,0.175,0.75,0.3,0,0.5,0.625,0.825,0.6,0.4,0,0.3,0.275,0.3,0.6,1,0.175,1,0,0.35,1,0.325,0,0,1,1,0.425,0.925,0.375,0,0.65,0.8,0.75,1,0.35,0,0,0.85,0.3,0,0.325,0.95,1,0,1,0,0.3,0.375,0.35,0,0.25,0.3,0.45,0.925,0.75,0.325,0.475
0.775,1,0.1,1,0.55,1,0.35,1,0.275,0.025,0.725,0.275,1,1,0.25,1,1,0.1,0.025,1,0,0,1,0.025,0.425,1,0.3,0.4,0.325,0.2,0.75,0.375,0.8,1,0,0,0.975,0.6,0,1,0,0.45,0.625,0.7,0.225,0.775,0.35,0,0.55,0.65,0.85,0.775,0.4,0,0.375,0.25,0.475,0.575,1,0.175,1,0,0.425,1,0.3,0,0,1,1,0.375,0.95,0.325,0,0.725,0.875,0.8,1,0.375,0,0,0.825,0.375,0,0.275,0.9,1,0,1,0,0.325,0.325,0.15,0,0.2,0.375,0.525,0.9,0.75,0.45,0.525
