"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
0.8959,0.90685,0.9028,0.8963,0.90205,0.89955,0.89995,0.89955,0.88485,0.88935,0.8942,0.90345,0.90075,0.9087,0.89235,0.8984,0.8983,0.89855,0.9051,0.9035,0.887,0.9028,0.89905,0.89985,0.8872,0.89505,0.89705,0.9024,0.9006,0.91415,0.903,0.9056,0.90105,0.89955,0.8928,0.8966,0.89375,0.88285,0.904,0.90755,0.90015,0.89585,0.91015,0.90055,0.90055,0.906,0.90245,0.90105,0.8996,0.89375,0.9024,0.8977,0.8859,0.89505,0.8938,0.8968,0.8887,0.90265,0.9051,0.9024,0.90915,0.90435,0.9073,0.89795,0.893,0.91005,0.8969,0.9068,0.916,0.8987,0.9056,0.90225,0.8911,0.90385,0.90185,0.8954,0.89595,0.87975,0.89385,0.90275,0.9093,0.89015,0.90385,0.89225,0.9183,0.89905,0.89125,0.9023,0.902,0.8986,0.90455,0.8964,0.90165,0.88955,0.91375,0.9018,0.892,0.89585,0.9044,0.89125
0.898,0.90485,0.9009,0.89485,0.903,0.90105,0.90145,0.89895,0.8841,0.8926,0.8951,0.9004,0.9031,0.90985,0.89015,0.8976,0.89705,0.89885,0.90395,0.9067,0.88845,0.9024,0.90035,0.90035,0.88705,0.89415,0.896,0.90495,0.90225,0.9123,0.9036,0.9032,0.8989,0.8994,0.88925,0.8946,0.89515,0.8829,0.90435,0.90745,0.9003,0.8949,0.9122,0.90485,0.9029,0.9094,0.90555,0.90355,0.89815,0.89745,0.9009,0.8977,0.888,0.8953,0.89685,0.8961,0.88865,0.9041,0.90625,0.9066,0.90815,0.90335,0.90805,0.89705,0.896,0.90775,0.8965,0.9057,0.91475,0.8969,0.90695,0.9018,0.892,0.9021,0.9079,0.8903,0.8957,0.87945,0.89275,0.9007,0.91175,0.89175,0.9048,0.8915,0.91525,0.8966,0.89475,0.9055,0.90205,0.89825,0.9038,0.8973,0.90325,0.8942,0.914,0.9026,0.8913,0.8954,0.9051,0.88975
0.90055,0.90365,0.9017,0.8934,0.90495,0.89935,0.9027,0.9048,0.88095,0.89205,0.89435,0.90345,0.9001,0.9119,0.8898,0.90175,0.8966,0.90195,0.9027,0.90555,0.8885,0.9029,0.8984,0.9027,0.8883,0.89565,0.89855,0.90725,0.90475,0.9143,0.90665,0.90045,0.90125,0.9007,0.8861,0.89245,0.8956,0.88385,0.90425,0.91045,0.9022,0.8941,0.9099,0.9059,0.90615,0.9124,0.9036,0.9036,0.8993,0.8995,0.9015,0.90185,0.8886,0.89225,0.8941,0.8961,0.8918,0.90435,0.90665,0.9085,0.9079,0.9033,0.90695,0.8977,0.894,0.9085,0.89735,0.906,0.91275,0.89835,0.90595,0.9,0.89225,0.903,0.9092,0.89085,0.89395,0.8842,0.8955,0.9042,0.91255,0.89425,0.9085,0.89635,0.91275,0.89725,0.8978,0.90745,0.9036,0.89855,0.9068,0.89565,0.90465,0.8936,0.9113,0.9013,0.89055,0.89645,0.9028,0.88835
0.90405,0.902,0.89995,0.89305,0.90315,0.90135,0.9043,0.907,0.87945,0.89185,0.89295,0.90115,0.9052,0.91345,0.88295,0.90225,0.8984,0.9033,0.90435,0.90735,0.8911,0.9043,0.8974,0.9024,0.88695,0.898,0.898,0.90475,0.90445,0.9128,0.90715,0.89895,0.898,0.90205,0.88215,0.8956,0.89585,0.885,0.90635,0.9105,0.90345,0.89525,0.91165,0.9058,0.90515,0.9129,0.9,0.90505,0.89885,0.9019,0.90355,0.9046,0.8883,0.89045,0.88845,0.8929,0.89565,0.90515,0.90785,0.9097,0.90955,0.9022,0.9089,0.89565,0.896,0.90475,0.8959,0.90655,0.9116,0.89875,0.905,0.8998,0.8924,0.90085,0.90805,0.89485,0.8926,0.88345,0.8915,0.9024,0.9111,0.89155,0.9079,0.8961,0.91005,0.89645,0.8979,0.9079,0.904,0.8969,0.9056,0.89635,0.9058,0.8907,0.91015,0.9033,0.89,0.8958,0.90075,0.8903
0.90555,0.90215,0.9019,0.8933,0.90015,0.9024,0.90455,0.90845,0.87925,0.8934,0.8923,0.899,0.90685,0.9147,0.88415,0.9025,0.8984,0.90055,0.9039,0.91,0.88825,0.89955,0.8982,0.9035,0.88405,0.89585,0.89845,0.90665,0.90315,0.91315,0.9069,0.89775,0.89855,0.90085,0.8839,0.8947,0.8941,0.8877,0.9076,0.91065,0.903,0.89305,0.91155,0.90925,0.90625,0.9106,0.89895,0.90565,0.89855,0.90195,0.9042,0.9023,0.8869,0.89085,0.889,0.89505,0.89695,0.9045,0.90635,0.90745,0.9099,0.89935,0.91035,0.89965,0.89435,0.905,0.897,0.9054,0.91235,0.8982,0.90505,0.89985,0.8962,0.90005,0.90665,0.8952,0.89225,0.8863,0.89415,0.9017,0.9122,0.8993,0.90515,0.895,0.91025,0.89755,0.89765,0.9087,0.90285,0.8976,0.90565,0.89795,0.9065,0.8912,0.9131,0.90405,0.8923,0.89715,0.902,0.88895
0.9082,0.90235,0.89475,0.8935,0.90015,0.9033,0.90325,0.9052,0.878,0.89175,0.89235,0.8982,0.90445,0.9162,0.88235,0.89835,0.8992,0.90495,0.90745,0.9107,0.88745,0.901,0.89445,0.9027,0.88225,0.893,0.9001,0.90805,0.90265,0.915,0.9128,0.90045,0.89715,0.90185,0.8828,0.89615,0.8931,0.88645,0.9095,0.908,0.9056,0.8922,0.9115,0.90505,0.90715,0.91405,0.899,0.90495,0.89535,0.9044,0.90595,0.9031,0.88675,0.89215,0.8866,0.8937,0.8958,0.9028,0.90065,0.90445,0.9101,0.90015,0.9106,0.9014,0.889,0.90605,0.8984,0.90635,0.9123,0.8977,0.9028,0.89875,0.89615,0.8988,0.91025,0.89495,0.8918,0.88485,0.88965,0.9033,0.91295,0.8987,0.9093,0.88965,0.9126,0.89275,0.8958,0.90945,0.9003,0.89915,0.9081,0.90055,0.90715,0.89055,0.9167,0.90525,0.8942,0.8971,0.90435,0.8915
0.9068,0.89965,0.8962,0.89515,0.9021,0.90125,0.9033,0.90765,0.8791,0.88835,0.89325,0.89885,0.9042,0.9176,0.88185,0.8989,0.8958,0.90265,0.90895,0.91355,0.8879,0.8991,0.89395,0.90335,0.8843,0.89165,0.90165,0.90575,0.90345,0.91475,0.91085,0.90025,0.89565,0.8996,0.8829,0.89545,0.89285,0.89,0.90925,0.91065,0.90575,0.8978,0.9094,0.9071,0.90565,0.91805,0.89565,0.90565,0.8983,0.90145,0.9056,0.9008,0.8847,0.8921,0.88655,0.8954,0.89625,0.902,0.90265,0.909,0.9096,0.9009,0.91165,0.90425,0.8888,0.9068,0.8982,0.90635,0.9115,0.9012,0.90365,0.9003,0.89505,0.8974,0.91055,0.898,0.8884,0.8872,0.8887,0.90545,0.9113,0.9022,0.91105,0.8863,0.90865,0.89495,0.8921,0.90665,0.89705,0.8961,0.9096,0.89915,0.90875,0.89385,0.9156,0.9086,0.89205,0.89835,0.9041,0.8906
0.90765,0.89715,0.90035,0.89545,0.89745,0.8999,0.9031,0.9088,0.8796,0.89255,0.89215,0.8982,0.9042,0.9184,0.88225,0.89755,0.8991,0.9039,0.9107,0.91545,0.88675,0.8987,0.89505,0.904,0.8868,0.88855,0.8976,0.90265,0.9004,0.91655,0.91085,0.89975,0.89945,0.89585,0.88805,0.8961,0.89105,0.8883,0.90945,0.912,0.9027,0.899,0.90895,0.90615,0.9056,0.918,0.8939,0.90365,0.9002,0.89925,0.9075,0.90045,0.8844,0.88965,0.88685,0.8958,0.89315,0.90045,0.9053,0.9092,0.9088,0.89995,0.9131,0.90245,0.8878,0.9061,0.8985,0.9034,0.9124,0.89665,0.90665,0.898,0.8929,0.89845,0.9108,0.8968,0.8884,0.8822,0.8888,0.90545,0.91335,0.90775,0.9112,0.88935,0.9104,0.89265,0.89545,0.9034,0.89895,0.8978,0.91165,0.89815,0.91235,0.8943,0.9172,0.9059,0.89005,0.89735,0.9066,0.8889
0.90835,0.89445,0.89695,0.89535,0.89615,0.9011,0.90185,0.90895,0.88205,0.89215,0.8919,0.89555,0.90475,0.91615,0.8861,0.8998,0.90305,0.90665,0.9108,0.91495,0.88915,0.898,0.89705,0.90195,0.8888,0.88565,0.9012,0.90765,0.9005,0.9146,0.9092,0.8971,0.8994,0.89515,0.887,0.896,0.89005,0.88765,0.9085,0.91235,0.9045,0.9007,0.9094,0.90525,0.9034,0.92285,0.89245,0.9038,0.9014,0.9009,0.9045,0.89955,0.88355,0.88625,0.8869,0.8953,0.89305,0.90245,0.90595,0.90945,0.90805,0.90005,0.91165,0.90035,0.8912,0.9094,0.8987,0.90695,0.9139,0.8951,0.90655,0.8957,0.89315,0.8988,0.91025,0.8957,0.8872,0.879,0.88995,0.90385,0.91435,0.91075,0.9116,0.8928,0.9056,0.89395,0.8955,0.90205,0.89595,0.8956,0.91705,0.89455,0.9139,0.8965,0.9164,0.9054,0.8891,0.89685,0.90705,0.88755
0.90815,0.89385,0.89965,0.8966,0.89555,0.906,0.90215,0.91075,0.88475,0.89015,0.8907,0.8911,0.90415,0.9131,0.8826,0.90335,0.90345,0.90445,0.9117,0.91755,0.8862,0.89825,0.90025,0.90115,0.8916,0.88225,0.90265,0.9107,0.90065,0.9116,0.91005,0.89875,0.8998,0.89495,0.88885,0.89635,0.8876,0.8845,0.9075,0.909,0.9022,0.90135,0.9095,0.90335,0.90425,0.92555,0.8948,0.9044,0.9025,0.9003,0.904,0.8992,0.8837,0.89055,0.88815,0.89815,0.8935,0.9068,0.90475,0.90705,0.90765,0.90255,0.9128,0.89665,0.89145,0.9066,0.90085,0.90735,0.914,0.8929,0.90935,0.8967,0.8905,0.89705,0.9097,0.89545,0.88685,0.87695,0.8936,0.90575,0.91555,0.9114,0.91275,0.89005,0.90695,0.89515,0.8918,0.90115,0.8968,0.8958,0.91585,0.89245,0.91325,0.89645,0.9153,0.90655,0.89295,0.8976,0.9085,0.8873
0.906,0.8954,0.89915,0.89545,0.89475,0.90615,0.9007,0.91185,0.8832,0.88755,0.89055,0.8935,0.8994,0.916,0.8817,0.90245,0.90045,0.90435,0.91145,0.9177,0.8868,0.89615,0.8982,0.9039,0.88835,0.88275,0.9041,0.9112,0.9014,0.91045,0.9111,0.898,0.90125,0.89965,0.8884,0.89535,0.88685,0.8859,0.9071,0.90675,0.89995,0.89885,0.9117,0.90365,0.903,0.9239,0.89535,0.90065,0.9027,0.9036,0.9013,0.9008,0.88275,0.88955,0.88855,0.896,0.8954,0.9073,0.90485,0.90705,0.90985,0.9001,0.91055,0.8987,0.88945,0.90795,0.9008,0.9069,0.9116,0.89415,0.90745,0.89405,0.88895,0.895,0.91195,0.89785,0.88565,0.87725,0.89675,0.905,0.9157,0.913,0.91865,0.88955,0.90565,0.89565,0.8956,0.9012,0.89555,0.9011,0.91535,0.89285,0.9122,0.89225,0.91625,0.90975,0.8937,0.8937,0.90815,0.88915
0.9048,0.8927,0.89765,0.89555,0.89215,0.90675,0.9003,0.91475,0.88585,0.88835,0.89185,0.89285,0.8972,0.91375,0.88245,0.90335,0.90215,0.90475,0.9128,0.9161,0.88605,0.894,0.90135,0.90285,0.88865,0.8821,0.90615,0.90775,0.89695,0.91125,0.9062,0.89465,0.8998,0.90125,0.8926,0.89345,0.88525,0.88775,0.9096,0.9073,0.8967,0.8958,0.91205,0.9064,0.90305,0.92495,0.8949,0.9014,0.90175,0.9023,0.90225,0.9006,0.88495,0.8882,0.89045,0.89855,0.89885,0.90945,0.9049,0.90805,0.91145,0.8975,0.9098,0.89525,0.89305,0.9035,0.89955,0.90415,0.91185,0.89665,0.90555,0.8921,0.8894,0.8972,0.90825,0.89995,0.8867,0.8792,0.89875,0.90755,0.91905,0.91605,0.9194,0.8872,0.90535,0.89655,0.8947,0.89625,0.8934,0.90245,0.91195,0.8994,0.9123,0.8953,0.9174,0.9083,0.8962,0.89245,0.9065,0.88705
0.90585,0.89175,0.89515,0.8934,0.89425,0.9067,0.9032,0.9142,0.88615,0.8918,0.8917,0.89135,0.89765,0.9157,0.88365,0.9064,0.90155,0.90395,0.91235,0.91565,0.8828,0.8958,0.8996,0.90275,0.8895,0.8824,0.904,0.90915,0.8993,0.90965,0.90595,0.89445,0.8987,0.90175,0.8913,0.89345,0.89005,0.88735,0.9095,0.9081,0.8974,0.89945,0.913,0.9058,0.89955,0.9267,0.89645,0.9012,0.89945,0.8992,0.90255,0.9065,0.88035,0.88605,0.89285,0.89865,0.89945,0.9088,0.9038,0.90535,0.912,0.89685,0.90765,0.8938,0.89305,0.9035,0.9042,0.90435,0.9137,0.89545,0.9049,0.8902,0.89055,0.8954,0.9069,0.89605,0.88575,0.88055,0.90155,0.9089,0.91895,0.9139,0.92165,0.88415,0.9048,0.89655,0.89495,0.8979,0.89225,0.9028,0.91375,0.90045,0.91175,0.89085,0.92055,0.90125,0.8933,0.89515,0.9078,0.88855
0.9043,0.8897,0.89645,0.8942,0.894,0.9076,0.9008,0.9164,0.88875,0.8951,0.89175,0.89205,0.8974,0.9172,0.88685,0.90905,0.9031,0.901,0.90915,0.9171,0.8843,0.89685,0.90145,0.90365,0.88885,0.88375,0.9074,0.9059,0.90015,0.9087,0.90605,0.89505,0.9016,0.901,0.89375,0.8954,0.89415,0.8911,0.9107,0.91155,0.9002,0.90205,0.9128,0.90645,0.9,0.93115,0.8974,0.9003,0.89845,0.89985,0.9046,0.9076,0.8806,0.8831,0.8941,0.89565,0.8978,0.90635,0.90185,0.90715,0.9103,0.8911,0.90665,0.89155,0.8941,0.9028,0.9067,0.90555,0.9152,0.89675,0.90585,0.88995,0.8945,0.89575,0.90835,0.897,0.88885,0.8781,0.9019,0.9036,0.92135,0.91275,0.92305,0.8863,0.9051,0.89755,0.89555,0.89775,0.8926,0.90075,0.9128,0.9001,0.91235,0.8885,0.9228,0.9002,0.8943,0.8947,0.9102,0.8909
0.9038,0.8926,0.8945,0.8917,0.89475,0.9121,0.9019,0.91655,0.88695,0.8913,0.89045,0.88905,0.8981,0.9135,0.888,0.90745,0.9032,0.90215,0.90655,0.9166,0.88575,0.8958,0.9025,0.9024,0.88805,0.88615,0.90565,0.9054,0.8987,0.91235,0.90555,0.89225,0.89975,0.9019,0.89525,0.89455,0.89405,0.89315,0.90835,0.90985,0.8995,0.90015,0.91375,0.9043,0.8989,0.9333,0.8998,0.90095,0.8998,0.90195,0.90485,0.9067,0.8762,0.88225,0.89595,0.89025,0.89955,0.9032,0.90085,0.9081,0.9105,0.88935,0.90625,0.8964,0.89635,0.90265,0.90765,0.9044,0.91715,0.89745,0.9015,0.89265,0.8923,0.8929,0.90725,0.8949,0.8925,0.8739,0.90325,0.9069,0.92315,0.9164,0.923,0.88795,0.9036,0.8951,0.89435,0.89615,0.89545,0.90405,0.9159,0.9001,0.9142,0.88515,0.92305,0.898,0.89315,0.8955,0.9119,0.89095
0.901,0.8938,0.89485,0.89135,0.89605,0.91235,0.90195,0.9165,0.88925,0.8912,0.8883,0.88525,0.90345,0.9137,0.88625,0.9102,0.9056,0.90285,0.90755,0.9192,0.88525,0.8936,0.9047,0.9019,0.88865,0.88465,0.906,0.90345,0.898,0.911,0.90455,0.89405,0.904,0.90665,0.89125,0.89545,0.8905,0.89545,0.90815,0.9082,0.902,0.9046,0.91675,0.90655,0.89875,0.93155,0.89975,0.90175,0.9005,0.90395,0.9051,0.9044,0.8768,0.88155,0.896,0.88805,0.9,0.8994,0.8964,0.9053,0.911,0.8909,0.9093,0.89755,0.89965,0.90215,0.9084,0.90585,0.91795,0.89865,0.9013,0.89505,0.8912,0.8944,0.9096,0.89465,0.89145,0.876,0.9042,0.90555,0.9216,0.912,0.92095,0.8863,0.90455,0.89575,0.89465,0.89635,0.89535,0.9064,0.91475,0.90155,0.91635,0.88685,0.92215,0.8938,0.8898,0.89745,0.91405,0.89045
0.9023,0.8932,0.8919,0.89365,0.89485,0.91165,0.9035,0.9175,0.89055,0.89015,0.8847,0.88795,0.905,0.91315,0.8871,0.91205,0.9077,0.90575,0.90975,0.9188,0.884,0.8946,0.9075,0.9006,0.886,0.88505,0.9071,0.8984,0.89515,0.9102,0.90645,0.89495,0.9074,0.90255,0.8911,0.895,0.8916,0.8951,0.9061,0.90835,0.90215,0.9022,0.9151,0.90675,0.89735,0.93235,0.9016,0.90035,0.90235,0.9046,0.90675,0.9023,0.87575,0.8822,0.8972,0.8864,0.901,0.9007,0.89625,0.90485,0.91055,0.89375,0.90995,0.8974,0.89645,0.9013,0.9094,0.9079,0.91915,0.89925,0.9008,0.89935,0.88975,0.8963,0.9103,0.8949,0.8917,0.87535,0.9057,0.90325,0.92205,0.9135,0.92025,0.88745,0.90655,0.89505,0.8965,0.89375,0.89605,0.9096,0.9155,0.9013,0.9145,0.8868,0.92235,0.896,0.88745,0.8995,0.91045,0.8897
